Customer ID,Recency,Frequency,Monetary,Recency_score,Frequency_score,Monetary_score,RFM_SCORE,Segment
15543,287,28,111,1,2,1,121,Hibernating
15544,8,259,3445,5,5,5,555,Champions
15545,53,80,247,3,4,2,342,Loyal Customers
15547,6,695,4526,5,5,5,555,Champions
15549,76,114,1618,2,4,4,244,At Risk
15550,3,61,544,5,4,3,543,Champions
15551,35,29,417,3,2,2,322,About to Sleep
15552,216,17,81,1,2,1,121,Hibernating
15553,59,55,403,3,3,2,332,Need Attention
15554,276,14,214,1,1,1,111,Hibernating
15555,11,887,4348,5,5,5,555,Champions
15556,23,31,266,4,3,2,432,Potential Loyalists
15557,27,19,460,4,2,2,422,Potential Loyalists
15561,10,27,786,5,2,3,523,Potential Loyalists
15562,350,1,134,1,1,1,111,Hibernating
15563,21,113,1352,4,4,4,444,Loyal Customers
15565,49,8,169,3,1,1,311,About to Sleep
15567,17,7,181,4,1,1,411,Promising
15568,1,53,736,5,3,3,533,Potential Loyalists
15569,102,31,1359,2,3,4,234,At Risk
15570,6,319,3982,5,5,5,555,Champions
15571,10,57,624,5,3,3,533,Potential Loyalists
15572,3,212,2415,5,5,5,555,Champions
15573,30,97,532,4,4,3,443,Loyal Customers
15574,176,152,596,2,5,3,253,Can't Loose
15576,36,43,897,3,3,3,333,Need Attention
15577,150,39,233,2,3,1,231,At Risk
15578,161,13,122,2,1,1,211,Hibernating
15579,67,48,300,3,3,2,332,Need Attention
15581,119,146,3590,2,5,5,255,Can't Loose
15582,23,44,666,4,3,3,433,Potential Loyalists
15584,22,122,659,4,5,3,453,Loyal Customers
15585,175,31,437,2,3,2,232,At Risk
15587,49,9,909,3,1,3,313,About to Sleep
15589,254,29,464,1,2,2,122,Hibernating
15592,45,24,378,3,2,2,322,About to Sleep
15593,69,5,198,3,1,1,311,About to Sleep
15594,14,103,1719,4,4,4,444,Loyal Customers
15596,99,77,1363,2,4,4,244,At Risk
15597,34,22,313,3,2,2,322,About to Sleep
15598,52,14,233,3,1,1,311,About to Sleep
15599,25,52,740,4,3,3,433,Potential Loyalists
15601,10,410,6639,5,5,5,555,Champions
15602,7,46,1276,5,3,4,534,Potential Loyalists
15603,77,2,47,2,1,1,211,Hibernating
15604,51,17,207,3,2,1,321,About to Sleep
15605,35,67,1162,3,4,4,344,Loyal Customers
15606,60,77,2899,3,4,5,345,Loyal Customers
15607,335,13,101,1,1,1,111,Hibernating
15608,27,60,1064,4,4,4,444,Loyal Customers
15609,183,16,292,1,2,2,122,Hibernating
15610,50,6,110,3,1,1,311,About to Sleep
15611,8,43,1569,5,3,4,534,Potential Loyalists
15612,35,6,193,3,1,1,311,About to Sleep
15615,9,423,10205,5,5,5,555,Champions
15618,31,45,757,4,3,3,433,Potential Loyalists
15619,9,3,335,5,1,2,512,New Customers
15620,55,100,1504,3,4,4,344,Loyal Customers
15621,3,16,1285,5,2,4,524,Potential Loyalists
15622,42,185,3621,3,5,5,355,Loyal Customers
15623,140,19,288,2,2,2,222,Hibernating
15624,115,34,569,2,3,3,233,At Risk
15625,102,64,1513,2,4,4,244,At Risk
15626,73,49,659,2,3,3,233,At Risk
15628,3,155,2807,5,5,5,555,Champions
15630,44,60,1154,3,4,4,344,Loyal Customers
15632,14,167,3201,4,5,5,455,Loyal Customers
15634,16,15,237,4,2,1,421,Potential Loyalists
15636,88,25,716,2,2,3,223,Hibernating
15637,51,15,214,3,2,1,321,About to Sleep
15639,133,25,418,2,2,2,222,Hibernating
15640,3,476,12187,5,5,5,555,Champions
15641,104,119,1833,2,4,4,244,At Risk
15643,190,33,644,1,3,3,133,At Risk
15644,165,232,669,2,5,3,253,Can't Loose
15645,17,52,582,4,3,3,433,Potential Loyalists
15646,156,35,430,2,3,2,232,At Risk
15648,203,24,629,1,2,3,123,Hibernating
15649,335,2,816,1,1,3,113,Hibernating
15651,35,32,638,3,3,3,333,Need Attention
15652,90,21,327,2,2,2,222,Hibernating
15653,91,6,875,2,1,3,213,Hibernating
15654,8,21,914,5,2,4,524,Potential Loyalists
15655,242,34,547,1,3,3,133,At Risk
15656,44,47,723,3,3,3,333,Need Attention
15657,21,1,30,4,1,1,411,Promising
15658,189,48,998,1,3,4,134,At Risk
15659,42,11,304,3,1,2,312,About to Sleep
15660,24,90,1564,4,4,4,444,Loyal Customers
15661,316,5,308,1,1,2,112,Hibernating
15663,105,9,136,2,1,1,211,Hibernating
15664,49,17,378,3,2,2,322,About to Sleep
15665,167,115,2167,2,4,5,245,At Risk
15667,38,13,296,3,1,2,312,About to Sleep
15668,216,1,76,1,1,1,111,Hibernating
15669,39,33,669,3,3,3,333,Need Attention
15670,295,12,168,1,1,1,111,Hibernating
15671,17,78,2622,4,4,5,445,Loyal Customers
15673,87,138,2656,2,5,5,255,Can't Loose
15674,72,114,2384,2,4,5,245,At Risk
15675,80,21,313,2,2,2,222,Hibernating
15676,17,202,3341,4,5,5,455,Loyal Customers
15677,48,33,643,3,3,3,333,Need Attention
15678,51,12,346,3,1,2,312,About to Sleep
15679,23,110,723,4,4,3,443,Loyal Customers
15680,8,78,1297,5,4,4,544,Champions
15681,24,53,1397,4,3,4,434,Potential Loyalists
15683,116,10,188,2,1,1,211,Hibernating
15687,7,166,2913,5,5,5,555,Champions
15689,118,9,252,2,1,2,212,Hibernating
15690,3,19,231,5,2,1,521,Potential Loyalists
15691,251,2,136,1,1,1,111,Hibernating
15692,27,12,183,4,1,1,411,Promising
15694,-1,78,6450,5,4,5,545,Champions
15695,265,22,399,1,2,2,122,Hibernating
15696,32,168,2624,3,5,5,355,Loyal Customers
15699,16,18,301,4,2,2,422,Potential Loyalists
15700,171,86,650,2,4,3,243,At Risk
15701,1,230,1399,5,5,4,554,Champions
15703,263,5,210,1,1,1,111,Hibernating
15704,139,117,2230,2,4,5,245,At Risk
15705,200,6,139,1,1,1,111,Hibernating
15706,62,55,1041,3,3,4,334,Need Attention
15707,34,205,807,3,5,3,353,Loyal Customers
15708,39,273,3070,3,5,5,355,Loyal Customers
15709,282,6,131,1,1,1,111,Hibernating
15712,8,53,1041,5,3,4,534,Potential Loyalists
15713,142,19,348,2,2,2,222,Hibernating
15714,10,34,311,5,3,2,532,Potential Loyalists
15716,144,117,1037,2,4,4,244,At Risk
15717,233,7,147,1,1,1,111,Hibernating
15719,31,931,4537,4,5,5,455,Loyal Customers
15720,23,128,534,4,5,3,453,Loyal Customers
15721,10,84,428,5,4,2,542,Champions
15722,34,67,2180,3,4,5,345,Loyal Customers
15723,363,38,168,1,3,1,131,At Risk
15724,200,11,213,1,1,1,111,Hibernating
15725,14,32,398,4,3,2,432,Potential Loyalists
15727,15,301,5000,4,5,5,455,Loyal Customers
15729,211,5,85,1,1,1,111,Hibernating
15730,64,70,1088,3,4,4,344,Loyal Customers
15732,211,14,287,1,1,2,112,Hibernating
15733,281,10,158,1,1,1,111,Hibernating
15734,113,26,1329,2,2,4,224,Hibernating
15737,13,71,1152,4,4,4,444,Loyal Customers
15738,17,173,4743,4,5,5,455,Loyal Customers
15739,65,8,445,3,1,2,312,About to Sleep
15740,48,9,150,3,1,1,311,About to Sleep
15743,15,86,719,4,4,3,443,Loyal Customers
15744,76,3,32,2,1,1,211,Hibernating
15745,18,62,1059,4,4,4,444,Loyal Customers
15746,133,28,180,2,2,1,221,Hibernating
15747,11,90,903,5,4,3,543,Champions
15748,39,20,133,3,2,1,321,About to Sleep
15749,234,10,44531,1,1,5,115,Hibernating
15750,1,291,2325,5,5,5,555,Champions
15752,38,405,2437,3,5,5,355,Loyal Customers
15753,303,1,79,1,1,1,111,Hibernating
15754,50,28,450,3,2,2,322,About to Sleep
15755,9,141,2303,5,5,5,555,Champions
15756,60,191,423,3,5,2,352,Loyal Customers
15757,64,45,697,3,3,3,333,Need Attention
15758,23,9,202,4,1,1,411,Promising
15759,217,7,251,1,1,2,112,Hibernating
15762,64,37,566,3,3,3,333,Need Attention
15763,30,61,1051,4,4,4,444,Loyal Customers
15764,87,180,3204,2,5,5,255,Can't Loose
15766,63,11,312,3,1,2,312,About to Sleep
15768,114,27,610,2,2,3,223,Hibernating
15769,6,130,56240,5,5,5,555,Champions
15773,4,10,631,5,1,3,513,New Customers
15774,67,25,257,3,2,2,322,About to Sleep
15775,244,7,104,1,1,1,111,Hibernating
15776,132,18,229,2,2,1,221,Hibernating
15777,240,21,1037,1,2,4,124,Hibernating
15780,182,29,457,1,2,2,122,Hibernating
15781,24,20,337,4,2,2,422,Potential Loyalists
15782,8,43,2596,5,3,5,535,Potential Loyalists
15783,9,14,241,5,1,2,512,New Customers
15785,31,83,2293,4,4,5,445,Loyal Customers
15786,45,266,4797,3,5,5,355,Loyal Customers
15787,25,200,824,4,5,3,453,Loyal Customers
15789,357,25,346,1,2,2,122,Hibernating
15790,9,34,201,5,3,1,531,Potential Loyalists
15791,42,75,1576,3,4,4,344,Loyal Customers
15793,13,12,959,4,1,4,414,Promising
15795,148,42,586,2,3,3,233,At Risk
15796,0,132,2640,5,5,5,555,Champions
15797,112,8,2205,2,1,5,215,Hibernating
15799,74,98,836,2,4,3,243,At Risk
15800,106,117,635,2,4,3,243,At Risk
15801,45,64,1028,3,4,4,344,Loyal Customers
15802,141,1,451,2,1,2,212,Hibernating
15803,50,8,413,3,1,2,312,About to Sleep
15804,-1,262,4091,5,5,5,555,Champions
15805,22,299,5354,4,5,5,455,Loyal Customers
15806,45,31,771,3,3,3,333,Need Attention
15807,49,48,883,3,3,3,333,Need Attention
15808,305,195,3561,1,5,5,155,Can't Loose
15809,35,35,499,3,3,3,333,Need Attention
15810,77,89,1348,2,4,4,244,At Risk
15811,21,133,2153,4,5,5,455,Loyal Customers
15812,106,41,1775,2,3,4,234,At Risk
15813,206,40,1284,1,3,4,134,At Risk
15814,15,72,1912,4,4,4,444,Loyal Customers
15815,62,49,2086,3,3,5,335,Need Attention
15819,48,123,1846,3,5,4,354,Loyal Customers
15820,318,17,196,1,2,1,121,Hibernating
15821,43,62,538,3,4,3,343,Loyal Customers
15822,2,33,868,5,3,3,533,Potential Loyalists
15823,371,1,15,1,1,1,111,Hibernating
15825,171,20,524,2,2,3,223,Hibernating
15826,55,68,1626,3,4,4,344,Loyal Customers
15827,72,115,1771,2,4,4,244,At Risk
15829,98,51,611,2,3,3,233,At Risk
15830,36,39,566,3,3,3,333,Need Attention
15831,57,66,767,3,4,3,343,Loyal Customers
15832,253,54,812,1,3,3,133,At Risk
15834,69,269,2068,3,5,5,355,Loyal Customers
15835,43,50,929,3,3,4,334,Need Attention
15836,49,10,131,3,1,1,311,About to Sleep
15837,63,24,378,3,2,2,322,About to Sleep
15838,10,167,33597,5,5,5,555,Champions
15839,32,62,1019,3,4,4,344,Loyal Customers
15840,57,27,342,3,2,2,322,About to Sleep
15841,71,47,1206,2,3,4,234,At Risk
15843,302,8,113,1,1,1,111,Hibernating
15844,45,11,127,3,1,1,311,About to Sleep
15845,16,138,3669,4,5,5,455,Loyal Customers
15847,37,22,379,3,2,2,322,About to Sleep
15850,18,93,184,4,4,1,441,Loyal Customers
15852,185,22,148,1,2,1,121,Hibernating
15853,50,30,99,3,3,1,331,Need Attention
15854,3,138,2890,5,5,5,555,Champions
15855,135,80,665,2,4,3,243,At Risk
15856,3,628,15890,5,5,5,555,Champions
15857,17,14,293,4,1,2,412,Promising
15858,14,188,1338,4,5,4,454,Loyal Customers
15860,39,139,882,3,5,3,353,Loyal Customers
15861,11,540,2849,5,5,5,555,Champions
15862,7,147,745,5,5,3,553,Champions
15863,24,18,58,4,2,1,421,Potential Loyalists
15864,21,20,1925,4,2,4,424,Potential Loyalists
15865,39,40,882,3,3,3,333,Need Attention
15866,100,43,187,2,3,1,231,At Risk
15867,4,459,3556,5,5,5,555,Champions
15869,276,15,140,1,2,1,121,Hibernating
15870,31,74,318,4,4,2,442,Loyal Customers
15872,13,108,266,4,4,2,442,Loyal Customers
15874,62,120,4355,3,4,5,345,Loyal Customers
15877,0,126,423,5,5,2,552,Champions
15880,368,96,275,1,4,2,142,At Risk
15881,311,29,482,1,2,3,123,Hibernating
15882,197,23,507,1,2,3,123,Hibernating
15883,1,49,370,5,3,2,532,Potential Loyalists
15885,91,18,370,2,2,2,222,Hibernating
15886,59,12,174,3,1,1,311,About to Sleep
15888,79,12,163,2,1,1,211,Hibernating
15889,155,85,379,2,4,2,242,At Risk
15891,225,60,484,1,4,3,143,At Risk
15894,252,37,238,1,3,2,132,At Risk
15895,148,11,176,2,1,1,211,Hibernating
15897,193,22,196,1,2,1,121,Hibernating
15898,0,84,1338,5,4,4,544,Champions
15899,367,4,54,1,1,1,111,Hibernating
15900,22,47,310,4,3,2,432,Potential Loyalists
15901,15,111,290,4,4,2,442,Loyal Customers
15903,8,74,5118,5,4,5,545,Champions
15904,7,30,149,5,3,1,531,Potential Loyalists
15906,18,150,1492,4,5,4,454,Loyal Customers
15907,2,226,758,5,5,3,553,Champions
15909,172,7,189,2,1,1,211,Hibernating
15910,-1,266,1091,5,5,4,554,Champions
15912,177,19,256,2,2,2,222,Hibernating
15916,15,151,1421,4,5,4,454,Loyal Customers
15917,246,12,115,1,1,1,111,Hibernating
15918,189,40,307,1,3,2,132,At Risk
15919,18,122,454,4,5,2,452,Loyal Customers
15920,153,60,135,2,4,1,241,At Risk
15921,171,24,310,2,2,2,222,Hibernating
15922,372,11,366,1,1,2,112,Hibernating
15923,371,21,113,1,2,1,121,Hibernating
15925,193,12,201,1,1,1,111,Hibernating
15930,66,21,414,3,2,2,322,About to Sleep
15932,3,115,2439,5,4,5,545,Champions
15933,20,74,1070,4,4,4,444,Loyal Customers
15935,238,12,415,1,1,2,112,Hibernating
15937,63,7,140,3,1,1,311,About to Sleep
15938,111,18,399,2,2,2,222,Hibernating
15939,88,76,6088,2,4,5,245,At Risk
15940,310,1,35,1,1,1,111,Hibernating
15942,132,14,332,2,1,2,212,Hibernating
15944,275,6,322,1,1,2,112,Hibernating
15945,364,2,180,1,1,1,111,Hibernating
15947,81,29,1700,2,2,4,224,Hibernating
15948,7,60,928,5,4,4,544,Champions
15949,15,19,358,4,2,2,422,Potential Loyalists
15950,30,97,1685,4,4,4,444,Loyal Customers
15951,7,41,685,5,3,3,533,Potential Loyalists
15952,32,84,731,3,4,3,343,Loyal Customers
15953,14,97,1604,4,4,4,444,Loyal Customers
15955,23,183,4322,4,5,5,455,Loyal Customers
15957,30,42,408,4,3,2,432,Potential Loyalists
15958,73,7,101,2,1,1,211,Hibernating
15963,18,28,458,4,2,2,422,Potential Loyalists
15965,16,111,752,4,4,3,443,Loyal Customers
15967,22,80,351,4,4,2,442,Loyal Customers
15969,1,20,659,5,2,3,523,Potential Loyalists
15970,302,11,307,1,1,2,112,Hibernating
15971,16,35,4188,4,3,5,435,Potential Loyalists
15973,365,4,307,1,1,2,112,Hibernating
15974,38,176,3357,3,5,5,355,Loyal Customers
15975,83,24,359,2,2,2,222,Hibernating
15976,164,96,374,2,4,2,242,At Risk
15977,16,65,1027,4,4,4,444,Loyal Customers
15978,76,49,1077,2,3,4,234,At Risk
15980,87,43,2375,2,3,5,235,At Risk
15981,23,97,3373,4,4,5,445,Loyal Customers
15983,21,112,1420,4,4,4,444,Loyal Customers
15984,1,258,2641,5,5,5,555,Champions
15985,122,37,1127,2,3,4,234,At Risk
15986,29,14,162,4,1,1,411,Promising
15987,11,128,1364,5,5,4,554,Champions
15988,18,26,143,4,2,1,421,Potential Loyalists
15990,43,52,764,3,3,3,333,Need Attention
15992,2,3,40,5,1,1,511,New Customers
15993,7,543,2484,5,5,5,555,Champions
15994,53,32,393,3,3,2,332,Need Attention
15996,87,127,948,2,5,4,254,Can't Loose
15998,35,504,2836,3,5,5,355,Loyal Customers
16000,1,9,12390,5,1,5,515,New Customers
16003,28,103,2685,4,4,5,445,Loyal Customers
16005,11,201,465,5,5,2,552,Champions
16006,210,8,98,1,1,1,111,Hibernating
16007,46,381,1500,3,5,4,354,Loyal Customers
16008,22,33,462,4,3,2,432,Potential Loyalists
16009,21,82,926,4,4,4,444,Loyal Customers
16010,244,79,346,1,4,2,142,At Risk
16011,7,210,3269,5,5,5,555,Champions
16012,34,94,1365,3,4,4,344,Loyal Customers
16013,2,139,37081,5,5,5,555,Champions
16014,36,138,557,3,5,3,353,Loyal Customers
16015,2,181,609,5,5,3,553,Champions
16016,2,224,1324,5,5,4,554,Champions
16017,46,32,195,3,3,1,331,Need Attention
16018,38,28,395,3,2,2,322,About to Sleep
16019,45,160,3708,3,5,5,355,Loyal Customers
16020,15,46,832,4,3,3,433,Potential Loyalists
16022,259,71,560,1,4,3,143,At Risk
16023,45,101,665,3,4,3,343,Loyal Customers
16024,11,63,221,5,4,1,541,Champions
16025,28,28,429,4,2,2,422,Potential Loyalists
16026,42,32,220,3,3,1,331,Need Attention
16027,90,16,927,2,2,4,224,Hibernating
16029,37,241,80786,3,5,5,355,Loyal Customers
16030,308,29,316,1,2,2,122,Hibernating
16031,91,98,494,2,4,3,243,At Risk
16033,4,1128,8138,5,5,5,555,Champions
16034,195,22,427,1,2,2,122,Hibernating
16036,86,55,731,2,3,3,233,At Risk
16037,268,39,838,1,3,3,133,At Risk
16038,6,26,459,5,2,2,522,Potential Loyalists
16040,64,65,1284,3,4,4,344,Loyal Customers
16041,29,6,3164,4,1,5,415,Promising
16042,21,70,1152,4,4,4,444,Loyal Customers
16043,36,39,755,3,3,3,333,Need Attention
16045,118,83,1308,2,4,4,244,At Risk
16048,372,8,254,1,1,2,112,Hibernating
16049,39,299,927,3,5,4,354,Loyal Customers
16050,172,10,131,2,1,1,211,Hibernating
16052,53,34,341,3,3,2,332,Need Attention
16053,31,84,1468,4,4,4,444,Loyal Customers
16054,144,70,742,2,4,3,243,At Risk
16055,219,8,128,1,1,1,111,Hibernating
16056,44,66,616,3,4,3,343,Loyal Customers
16057,15,121,2195,4,5,5,455,Loyal Customers
16059,64,178,1351,3,5,4,354,Loyal Customers
16062,8,64,1135,5,4,4,544,Champions
16063,259,23,328,1,2,2,122,Hibernating
16065,364,73,323,1,4,2,142,At Risk
16066,15,101,1474,4,4,4,444,Loyal Customers
16070,21,33,836,4,3,3,433,Potential Loyalists
16071,43,21,316,3,2,2,322,About to Sleep
16072,287,23,575,1,2,3,123,Hibernating
16073,296,1,122,1,1,1,111,Hibernating
16076,2,129,2165,5,5,5,555,Champions
16078,282,1,79,1,1,1,111,Hibernating
16079,15,21,1346,4,2,4,424,Potential Loyalists
16080,80,10,212,2,1,1,211,Hibernating
16081,55,223,2681,3,5,5,355,Loyal Customers
16083,99,31,1306,2,3,4,234,At Risk
16084,298,38,416,1,3,2,132,At Risk
16085,22,167,879,4,5,3,453,Loyal Customers
16086,58,39,1105,3,3,4,334,Need Attention
16091,153,18,304,2,2,2,222,Hibernating
16092,113,51,801,2,3,3,233,At Risk
16093,105,1,17,2,1,1,211,Hibernating
16094,10,63,1053,5,4,4,544,Champions
16096,263,12,318,1,1,2,112,Hibernating
16097,239,10,181,1,1,1,111,Hibernating
16098,86,67,1971,2,4,4,244,At Risk
16099,49,39,711,3,3,3,333,Need Attention
16101,69,76,1252,3,4,4,344,Loyal Customers
16102,41,57,1824,3,3,4,334,Need Attention
16103,6,48,1412,5,3,4,534,Potential Loyalists
16104,60,28,285,3,2,2,322,About to Sleep
16105,247,13,331,1,1,2,112,Hibernating
16106,64,6,106,3,1,1,311,About to Sleep
16107,16,31,3186,4,3,5,435,Potential Loyalists
16108,83,48,820,2,3,3,233,At Risk
16109,217,18,602,1,2,3,123,Hibernating
16110,44,342,1126,3,5,4,354,Loyal Customers
16112,142,16,188,2,2,1,221,Hibernating
16113,182,30,144,1,3,1,131,At Risk
16114,169,8,130,2,1,1,211,Hibernating
16115,8,279,1507,5,5,4,554,Champions
16116,210,34,595,1,3,3,133,At Risk
16117,188,30,216,1,3,1,131,At Risk
16119,7,16,418,5,2,2,522,Potential Loyalists
16120,58,30,1297,3,3,4,334,Need Attention
16121,56,204,748,3,5,3,353,Loyal Customers
16122,72,38,673,2,3,3,233,At Risk
16123,50,16,301,3,2,2,322,About to Sleep
16124,316,11,241,1,1,2,112,Hibernating
16125,366,13,283,1,1,2,112,Hibernating
16126,28,117,6249,4,4,5,445,Loyal Customers
16127,38,40,634,3,3,3,333,Need Attention
16128,16,89,1841,4,4,4,444,Loyal Customers
16131,50,78,3473,3,4,5,345,Loyal Customers
16133,2,338,14467,5,5,5,555,Champions
16134,20,35,603,4,3,3,433,Potential Loyalists
16135,261,21,508,1,2,3,123,Hibernating
16136,58,37,690,3,3,3,333,Need Attention
16139,17,31,620,4,3,3,433,Potential Loyalists
16140,64,35,714,3,3,3,333,Need Attention
16141,87,30,604,2,3,3,233,At Risk
16142,248,37,520,1,3,3,133,At Risk
16143,2,117,2361,5,4,5,545,Champions
16144,245,1,175,1,1,1,111,Hibernating
16145,7,224,3687,5,5,5,555,Champions
16146,156,29,724,2,2,3,223,Hibernating
16147,132,22,367,2,2,2,222,Hibernating
16148,295,1,76,1,1,1,111,Hibernating
16149,3,18,274,5,2,2,522,Potential Loyalists
16150,41,117,1999,3,4,4,344,Loyal Customers
16152,267,29,1816,1,2,4,124,Hibernating
16153,48,89,1786,3,4,4,344,Loyal Customers
16156,7,128,3017,5,5,5,555,Champions
16157,14,18,646,4,2,3,423,Potential Loyalists
16159,280,14,343,1,1,2,112,Hibernating
16160,64,20,1016,3,2,4,324,About to Sleep
16161,0,471,5261,5,5,5,555,Champions
16162,251,2,36,1,1,1,111,Hibernating
16163,231,6,855,1,1,3,113,Hibernating
16164,16,34,809,4,3,3,433,Potential Loyalists
16168,9,98,3731,5,4,5,545,Champions
16169,7,85,1776,5,4,4,544,Champions
16170,49,125,1823,3,5,4,354,Loyal Customers
16171,58,3,71,3,1,1,311,About to Sleep
16172,94,69,1107,2,4,4,244,At Risk
16173,14,84,1369,4,4,4,444,Loyal Customers
16174,125,23,1003,2,2,4,224,Hibernating
16175,93,58,1005,2,4,4,244,At Risk
16177,49,15,324,3,2,2,322,About to Sleep
16178,137,8,195,2,1,1,211,Hibernating
16179,59,11,211,3,1,1,311,About to Sleep
16180,99,162,10198,2,5,5,255,Can't Loose
16181,72,11,299,2,1,2,212,Hibernating
16182,71,28,6615,2,2,5,225,Hibernating
16183,66,15,330,3,2,2,322,About to Sleep
16184,63,45,1141,3,3,4,334,Need Attention
16185,15,31,515,4,3,3,433,Potential Loyalists
16186,21,218,3920,4,5,5,455,Loyal Customers
16187,30,295,6790,4,5,5,455,Loyal Customers
16188,43,67,953,3,4,4,344,Loyal Customers
16189,14,11,210,4,1,1,411,Promising
16190,39,6,212,3,1,1,311,About to Sleep
16191,1,134,5140,5,5,5,555,Champions
16193,235,19,307,1,2,2,122,Hibernating
16198,74,15,394,2,2,2,222,Hibernating
16200,3,172,977,5,5,4,554,Champions
16201,2,111,1804,5,4,4,544,Champions
16202,359,18,360,1,2,2,122,Hibernating
16203,57,35,587,3,3,3,333,Need Attention
16204,22,50,361,4,3,2,432,Potential Loyalists
16205,29,97,707,4,4,3,443,Loyal Customers
16206,53,63,499,3,4,3,343,Loyal Customers
16207,24,19,384,4,2,2,422,Potential Loyalists
16208,43,66,624,3,4,3,343,Loyal Customers
16209,87,46,2240,2,3,5,235,At Risk
16210,0,123,21029,5,5,5,555,Champions
16211,87,23,535,2,2,3,223,Hibernating
16212,18,41,667,4,3,3,433,Potential Loyalists
16213,77,6,155,2,1,1,211,Hibernating
16214,169,44,1039,2,3,4,234,At Risk
16215,79,14,237,2,1,1,211,Hibernating
16216,266,37,895,1,3,3,133,At Risk
16217,234,15,295,1,2,2,122,Hibernating
16218,28,84,3060,4,4,5,445,Loyal Customers
16221,35,95,816,3,4,3,343,Loyal Customers
16222,317,122,694,1,5,3,153,Can't Loose
16224,56,96,1257,3,4,4,344,Loyal Customers
16225,43,134,1017,3,5,4,354,Loyal Customers
16226,202,8,252,1,1,2,112,Hibernating
16227,224,6,311,1,1,2,112,Hibernating
16229,86,47,989,2,3,4,234,At Risk
16230,188,35,525,1,3,3,133,At Risk
16232,42,37,974,3,3,4,334,Need Attention
16233,70,22,526,3,2,3,323,About to Sleep
16235,39,46,845,3,3,3,333,Need Attention
16236,77,20,417,2,2,2,222,Hibernating
16239,55,19,407,3,2,2,322,About to Sleep
16240,23,135,3657,4,5,5,455,Loyal Customers
16241,8,655,2222,5,5,5,555,Champions
16242,7,292,3419,5,5,5,555,Champions
16243,32,51,376,3,3,2,332,Need Attention
16244,210,91,1480,1,4,4,144,At Risk
16245,22,90,1376,4,4,4,444,Loyal Customers
16247,169,16,104,2,2,1,221,Hibernating
16248,60,7,148,3,1,1,311,About to Sleep
16249,51,69,1771,3,4,4,344,Loyal Customers
16250,260,24,376,1,2,2,122,Hibernating
16253,65,123,3644,3,5,5,355,Loyal Customers
16255,15,270,2475,4,5,5,455,Loyal Customers
16256,265,13,749,1,1,3,113,Hibernating
16257,175,2,46,2,1,1,211,Hibernating
16258,44,135,5146,3,5,5,355,Loyal Customers
16260,49,18,1031,3,2,4,324,About to Sleep
16261,16,119,651,4,4,3,443,Loyal Customers
16265,8,258,5343,5,5,5,555,Champions
16266,72,61,827,2,4,3,243,At Risk
16268,70,45,648,3,3,3,333,Need Attention
16270,352,54,1116,1,3,4,134,At Risk
16271,1,130,1334,5,5,4,554,Champions
16272,115,25,395,2,2,2,222,Hibernating
16274,372,65,310,1,4,2,142,At Risk
16275,195,33,542,1,3,3,133,At Risk
16276,175,6,809,2,1,3,213,Hibernating
16278,99,23,555,2,2,3,223,Hibernating
16279,20,106,1449,4,4,4,444,Loyal Customers
16281,71,17,2059,2,2,5,225,Hibernating
16282,338,11,162,1,1,1,111,Hibernating
16283,4,166,1491,5,5,4,554,Champions
16284,30,103,761,4,4,3,443,Loyal Customers
16287,168,8,139,2,1,1,211,Hibernating
16292,120,17,295,2,2,2,222,Hibernating
16293,20,118,2193,4,4,5,445,Loyal Customers
16295,8,79,1287,5,4,4,544,Champions
16297,267,20,295,1,2,2,122,Hibernating
16298,21,27,588,4,2,3,423,Potential Loyalists
16302,125,11,229,2,1,1,211,Hibernating
16303,24,162,5306,4,5,5,455,Loyal Customers
16305,137,22,347,2,2,2,222,Hibernating
16306,212,41,620,1,3,3,133,At Risk
16308,36,4,2560,3,1,5,315,About to Sleep
16309,105,42,689,2,3,3,233,At Risk
16311,16,37,598,4,3,3,433,Potential Loyalists
16313,2,16,265,5,2,2,522,Potential Loyalists
16315,329,14,220,1,1,1,111,Hibernating
16316,63,151,2871,3,5,5,355,Loyal Customers
16317,118,69,1310,2,4,4,244,At Risk
16318,34,19,318,3,2,2,322,About to Sleep
16319,216,3,402,1,1,2,112,Hibernating
16320,171,56,1017,2,3,4,234,At Risk
16321,71,12,367,2,1,2,212,Hibernating
16322,0,37,305,5,3,2,532,Potential Loyalists
16323,195,1,207,1,1,1,111,Hibernating
16324,127,111,340,2,4,2,242,At Risk
16325,45,18,588,3,2,3,323,About to Sleep
16326,4,300,2858,5,5,5,555,Champions
16327,13,317,3664,4,5,5,455,Loyal Customers
16330,16,39,232,4,3,1,431,Potential Loyalists
16332,27,151,1500,4,5,4,454,Loyal Customers
16333,6,45,26607,5,3,5,535,Potential Loyalists
16337,35,10,147,3,1,1,311,About to Sleep
16338,156,11,208,2,1,1,211,Hibernating
16339,283,18,80,1,2,1,121,Hibernating
16340,106,141,456,2,5,2,252,Can't Loose
16341,23,77,1943,4,4,4,444,Loyal Customers
16342,74,15,312,2,2,2,222,Hibernating
16343,15,43,310,4,3,2,432,Potential Loyalists
16344,157,2,100,2,1,1,211,Hibernating
16345,43,37,544,3,3,3,333,Need Attention
16347,10,85,798,5,4,3,543,Champions
16348,31,222,1289,4,5,4,454,Loyal Customers
16349,289,9,49,1,1,1,111,Hibernating
